time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,Section47,Section47_rate,Section47_child,Section47_child_rate,ICPC,ICPC_rate,ICPC_child,ICPC_child_rate,Duration_0-10_days,Duration_11-15_days,Duration_16-20_days,Duration_21+_days,Duration_25th_Percentile,Duration_median,Duration_75th_Percentile
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Section 47s and Initial Child Protection Conferences,1227,192.8,1143,179.6,406,63.8,400,62.9,46,237,44,79,12,14,18
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Section 47s and Initial Child Protection Conferences,769,86.4,697,78.3,285,32,279,31.3,115,122,22,26,9,12,15
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Section 47s and Initial Child Protection Conferences,776,137.5,711,126,215,38.1,213,37.7,44,123,21,27,11,13,15
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Section 47s and Initial Child Protection Conferences,1376,179.8,1223,159.8,419,54.7,410,53.6,30,290,47,52,12,14,15
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Section 47s and Initial Child Protection Conferences,1132,154.1,1002,136.4,442,60.2,441,60,74,269,37,62,12,14,15
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Section 47s and Initial Child Protection Conferences,1921,209.6,1769,193,924,100.8,921,100.5,68,535,93,228,14,15,20
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Section 47s and Initial Child Protection Conferences,934,114,846,103.3,269,32.8,268,32.7,105,112,21,31,9,12,14
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Section 47s and Initial Child Protection Conferences,996,118.2,960,114,485,57.6,480,57,93,345,22,25,11,13,15
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Section 47s and Initial Child Protection Conferences,886,132.4,818,122.2,252,37.7,250,37.4,43,153,19,37,12,14,15
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Section 47s and Initial Child Protection Conferences,1073,183.8,929,159.2,405,69.4,396,67.8,62,218,59,66,12,14,17
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Section 47s and Initial Child Protection Conferences,534,93.6,483,84.7,268,47,268,47,104,119,8,37,9,11,15
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Section 47s and Initial Child Protection Conferences,1388,193.9,1270,177.4,586,81.8,586,81.8,92,443,24,27,11,13,14
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Section 47s and Initial Child Protection Conferences,816,123.6,735,111.3,353,53.5,343,51.9,29,209,38,77,13,15,19
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Section 47s and Initial Child Protection Conferences,454,124,362,98.8,170,46.4,166,45.3,44,116,c,c,10,13,14
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Section 47s and Initial Child Protection Conferences,444,93.6,414,87.3,236,49.8,233,49.1,22,127,39,47,13,14,18
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Section 47s and Initial Child Protection Conferences,1275,166.2,1154,150.4,405,52.8,401,52.3,42,352,c,c,12,14,15
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Section 47s and Initial Child Protection Conferences,473,106,365,81.8,157,35.2,155,34.7,30,111,c,c,12,13,14
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Section 47s and Initial Child Protection Conferences,835,174.9,760,159.2,364,76.2,358,75,55,245,28,36,12,14,15
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Section 47s and Initial Child Protection Conferences,1027,158.9,958,148.3,324,50.1,324,50.1,65,134,43,82,11,13,21
2018,Reporting year,National,E92000001,England,,,,,,Section 47s and Initial Child Protection Conferences,198090,169.1,177110,151.2,79470,67.8,78490,67,12130,49020,7340,10930,12,14,15
2018,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Section 47s and Initial Child Protection Conferences,11840,226.5,10640,203.5,5200,99.5,5150,98.5,790,3530,380,510,12,14,15
2018,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Section 47s and Initial Child Protection Conferences,29480,191.4,26110,169.5,12150,78.9,12010,78,1490,7970,1220,1470,12,14,15
2018,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Section 47s and Initial Child Protection Conferences,20380,177.8,18160,158.5,7690,67.1,7600,66.3,1150,4340,700,1490,176,215,284
2018,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Section 47s and Initial Child Protection Conferences,15990,162.9,14020,142.8,7210,73.4,7080,72.1,1040,4650,660,860,12,14,15
2018,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Section 47s and Initial Child Protection Conferences,24610,192.3,22400,175,9780,76.4,9640,75.3,1330,6200,970,1280,12,14,15
2018,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Section 47s and Initial Child Protection Conferences,13380,102,12320,93.9,5970,45.5,5900,45,1320,3770,300,580,11,13,14
2018,Reporting year,Regional,E92000001,England,E12000007,London,,,,Section 47s and Initial Child Protection Conferences,32640,169,29650,153.5,12200,63.2,12070,62.5,2240,6780,1240,1940,11,14,16
2018,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Section 47s and Initial Child Protection Conferences,32400,168.9,28630,149.3,12230,63.8,12070,62.9,1890,7280,1210,1820,12,14,15
2018,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Section 47s and Initial Child Protection Conferences,17380,160.3,15180,140,7040,64.9,6970,64.3,890,4500,660,990,12,14,15
2018,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Section 47s and Initial Child Protection Conferences,12880,188.9,11810,173.2,4670,68.5,4630,67.9,880,2260,570,950,11,14,18
2018,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Section 47s and Initial Child Protection Conferences,19770,158.2,17850,142.8,7530,60.2,7440,59.5,1350,4520,670,990,12,14,15
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Section 47s and Initial Child Protection Conferences,427,191,353,157.9,156,69.8,156,69.8,20,121,0,15,12,13,14
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Section 47s and Initial Child Protection Conferences,2102,212.6,1885,190.7,853,86.3,847,85.7,172,420,94,166,12,14,18
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000020,Gateshead,Section 47s and Initial Child Protection Conferences,612,156.1,569,145.2,422,107.7,422,107.7,20,387,15,0,14,15,15
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Section 47s and Initial Child Protection Conferences,575,287.5,518,259,234,117,228,114,27,173,8,26,12,14,15
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Section 47s and Initial Child Protection Conferences,1008,310.2,919,282.8,303,93.2,302,92.9,25,172,39,67,12,14,20
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Section 47s and Initial Child Protection Conferences,1734,307,1464,259.2,642,113.7,633,112.1,151,324,67,96,11,13,16
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Section 47s and Initial Child Protection Conferences,337,82.5,317,77.6,220,53.8,214,52.4,48,143,16,13,11,13,14
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000048,Northumberland,Section 47s and Initial Child Protection Conferences,1229,209.5,1119,190.8,606,103.3,595,101.4,77,426,49,54,12,14,15
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Section 47s and Initial Child Protection Conferences,846,308.4,735,268,245,89.3,240,87.5,43,197,c,c,11,14,14
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Section 47s and Initial Child Protection Conferences,529,181.1,489,167.4,324,110.9,323,110.6,12,272,17,23,13,14,15
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Section 47s and Initial Child Protection Conferences,948,219.7,880,203.9,347,80.4,342,79.3,26,297,18,6,13,14,15
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Section 47s and Initial Child Protection Conferences,1492,276,1387,256.6,849,157.1,845,156.3,164,595,51,39,12,14,15
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Section 47s and Initial Child Protection Conferences,973,244.7,827,208,381,95.8,378,95.1,76,161,69,75,12,14,20
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Section 47s and Initial Child Protection Conferences,1387,488.4,1138,400.7,461,162.3,461,162.3,81,333,10,37,11,13,14
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Section 47s and Initial Child Protection Conferences,1220,175.9,1012,145.9,329,47.4,328,47.3,65,243,9,12,11,14,15
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Section 47s and Initial Child Protection Conferences,688,157.6,613,140.4,310,71,308,70.6,39,188,44,39,12,14,16
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Section 47s and Initial Child Protection Conferences,844,111.5,753,99.5,509,67.3,504,66.6,31,389,55,34,13,14,15
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Section 47s and Initial Child Protection Conferences,775,114.2,703,103.6,385,56.7,378,55.7,48,272,36,29,12,14,15
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Section 47s and Initial Child Protection Conferences,1556,169.9,1432,156.3,893,97.5,871,95.1,77,693,53,70,13,14,15
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Section 47s and Initial Child Protection Conferences,509,182.7,428,153.6,260,93.3,257,92.3,65,158,19,18,11,12,14
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Section 47s and Initial Child Protection Conferences,589,182,527,162.8,252,77.9,242,74.8,27,212,7,6,12,14,15
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Section 47s and Initial Child Protection Conferences,4485,182,3902,158.3,1682,68.2,1674,67.9,218,790,255,419,12,14,20
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Section 47s and Initial Child Protection Conferences,1696,185.9,1571,172.2,601,65.9,600,65.8,39,260,134,168,13,16,21
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Section 47s and Initial Child Protection Conferences,3457,280.6,3073,249.4,1286,104.4,1265,102.7,85,923,172,106,13,14,15
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Section 47s and Initial Child Protection Conferences,1755,289.3,1553,256,802,132.2,796,131.2,15,557,57,173,13,14,18
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Section 47s and Initial Child Protection Conferences,908,172.4,806,153,364,69.1,361,68.5,33,266,18,47,13,14,15
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Section 47s and Initial Child Protection Conferences,1704,307.4,1572,283.6,572,103.2,562,101.4,154,379,19,20,10,12,13
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Section 47s and Initial Child Protection Conferences,505,95.4,486,91.8,321,60.6,320,60.4,35,230,30,26,13,14,15
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Section 47s and Initial Child Protection Conferences,538,146.8,435,118.7,200,54.6,195,53.2,33,138,21,8,12,13,14
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Section 47s and Initial Child Protection Conferences,1065,172.2,961,155.4,481,77.8,476,77,134,275,28,44,10,13,14
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Section 47s and Initial Child Protection Conferences,1407,281.9,1215,243.4,645,129.2,632,126.6,92,442,63,48,12,14,15
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Section 47s and Initial Child Protection Conferences,462,84.6,451,82.6,294,53.9,294,53.9,56,189,18,31,11,13,14
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Section 47s and Initial Child Protection Conferences,525,118.3,473,106.6,222,50,219,49.4,17,145,35,25,13,15,16
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Section 47s and Initial Child Protection Conferences,1111,165.5,1036,154.3,423,63,422,62.9,22,365,25,11,13,14,15
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Section 47s and Initial Child Protection Conferences,1317,197.1,1141,170.7,475,71.1,464,69.4,46,364,46,19,12,14,15
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Section 47s and Initial Child Protection Conferences,666,135.1,638,129.4,269,54.6,269,54.6,70,86,28,85,10,14,33
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Section 47s and Initial Child Protection Conferences,3398,239.4,3006,211.8,652,45.9,652,45.9,148,350,72,82,11,14,15
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Section 47s and Initial Child Protection Conferences,1120,244.7,903,197.3,343,74.9,340,74.3,31,252,34,25,13,14,15
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Section 47s and Initial Child Protection Conferences,1417,220,1206,187.3,564,87.6,556,86.3,105,440,c,c,11,12,14
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Section 47s and Initial Child Protection Conferences,609,98.6,557,90.2,299,48.4,297,48.1,58,197,23,21,11,13,14
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Section 47s and Initial Child Protection Conferences,2568,444.7,2233,386.7,565,97.8,561,97.1,89,200,120,156,12,15,22
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Section 47s and Initial Child Protection Conferences,1689,170.8,1654,167.3,657,66.5,657,66.5,85,235,117,220,12,16,23
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Section 47s and Initial Child Protection Conferences,1795,108.1,1690,101.8,768,46.3,758,45.7,68,514,86,100,13,14,15
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Section 47s and Initial Child Protection Conferences,978,290.4,835,247.9,348,103.3,340,100.9,52,266,24,6,12,13,15
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Section 47s and Initial Child Protection Conferences,552,157.4,521,148.6,185,52.8,184,52.5,39,145,c,c,11,12,13
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Section 47s and Initial Child Protection Conferences,832,71.9,802,69.3,641,55.4,632,54.6,100,536,c,c,11,13,14
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Section 47s and Initial Child Protection Conferences,2194,386.9,1772,312.5,962,169.6,942,166.1,61,701,62,138,13,15,15
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Section 47s and Initial Child Protection Conferences,1402,124.4,1288,114.3,820,72.8,808,71.7,104,106,96,514,15,23,29
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Section 47s and Initial Child Protection Conferences,793,111.8,711,100.2,398,56.1,395,55.7,83,166,16,133,11,14,33
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Section 47s and Initial Child Protection Conferences,368,103.6,343,96.5,214,60.2,213,59.9,55,150,c,c,10,13,14
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Section 47s and Initial Child Protection Conferences,1645,277.9,1393,235.3,728,123,716,120.9,39,588,31,70,13,14,15
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Section 47s and Initial Child Protection Conferences,2235,147.5,2087,137.8,1232,81.3,1211,79.9,176,535,245,276,12,15,20
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Section 47s and Initial Child Protection Conferences,1910,221.2,1525,176.6,861,99.7,843,97.6,28,632,115,86,13,14,14
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Section 47s and Initial Child Protection Conferences,1226,89.6,1088,79.6,625,45.7,617,45.1,97,477,11,40,11,12,14
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Section 47s and Initial Child Protection Conferences,1770,123.1,1609,111.9,561,39,551,38.3,109,393,36,23,11,13,15
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Section 47s and Initial Child Protection Conferences,2463,146.9,2090,124.7,1166,69.6,1145,68.3,116,702,129,219,13,14,17
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Section 47s and Initial Child Protection Conferences,2303,348.6,2039,308.6,898,135.9,881,133.4,226,577,32,60,10,13,14
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Section 47s and Initial Child Protection Conferences,2337,144,2092,128.9,1103,68,1086,66.9,238,720,55,90,11,13,14
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Section 47s and Initial Child Protection Conferences,98,120,94,115.1,34,41.6,33,40.4,7,26,c,c,11,12,13
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Section 47s and Initial Child Protection Conferences,4575,157.1,4191,143.9,1832,62.9,1810,62.1,227,1094,200,310,12,14,17
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Section 47s and Initial Child Protection Conferences,2034,270.6,1831,243.6,649,86.3,642,85.4,102,451,44,52,12,13,15
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Section 47s and Initial Child Protection Conferences,1505,221.4,1331,195.8,607,89.3,590,86.8,27,361,92,127,13,15,19
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Section 47s and Initial Child Protection Conferences,791,228.3,720,207.8,322,92.9,322,92.9,68,184,37,33,11,13,15
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Section 47s and Initial Child Protection Conferences,2963,356.9,2749,331.1,1161,139.8,1146,138,49,749,184,179,13,14,17
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Section 47s and Initial Child Protection Conferences,535,90.4,499,84.3,224,37.9,221,37.4,57,147,c,c,10,13,14
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Section 47s and Initial Child Protection Conferences,838,180.9,757,163.4,288,62.2,281,60.6,50,216,11,11,12,14,15
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Section 47s and Initial Child Protection Conferences,1935,116.1,1822,109.3,1049,63,1046,62.8,211,689,68,81,11,13,15
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Section 47s and Initial Child Protection Conferences,1519,263.7,1391,241.5,396,68.7,388,67.4,79,266,6,45,11,13,14
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Section 47s and Initial Child Protection Conferences,1027,257.8,894,224.4,272,68.3,270,67.8,62,159,17,34,11,14,15
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Section 47s and Initial Child Protection Conferences,1879,280.3,1629,243,790,117.9,779,116.2,67,628,56,39,12,14,15
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Section 47s and Initial Child Protection Conferences,1426,124.3,1333,116.2,727,63.4,716,62.4,48,480,75,123,13,14,16
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Section 47s and Initial Child Protection Conferences,1681,281.2,1561,261.2,590,98.7,572,95.7,181,244,68,97,9,13,16
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Section 47s and Initial Child Protection Conferences,1901,162.9,1690,144.8,871,74.6,858,73.5,102,533,107,129,12,14,16
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Section 47s and Initial Child Protection Conferences,600,151.9,555,140.5,289,73.2,285,72.1,71,174,13,31,11,13,15
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Section 47s and Initial Child Protection Conferences,1519,114.8,1508,114,641,48.5,635,48,84,405,83,69,12,14,15
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Section 47s and Initial Child Protection Conferences,827,137.1,672,111.4,342,56.7,338,56,64,271,c,c,11,13,14
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Section 47s and Initial Child Protection Conferences,1801,59,1700,55.6,1049,34.3,1042,34.1,308,653,37,51,10,12,14
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Section 47s and Initial Child Protection Conferences,1634,61.2,1529,57.3,791,29.6,784,29.4,98,537,60,96,12,13,14
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Section 47s and Initial Child Protection Conferences,985,169.8,853,147.1,332,57.2,332,57.2,22,231,20,59,14,15,15
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Section 47s and Initial Child Protection Conferences,2114,126.1,1984,118.4,1112,66.4,1092,65.2,248,732,38,94,11,13,14
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Section 47s and Initial Child Protection Conferences,998,194.7,918,179.1,413,80.6,397,77.4,40,359,0,14,12,14,14
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Section 47s and Initial Child Protection Conferences,497,129.7,449,117.2,159,41.5,155,40.5,36,69,13,41,12,14,21
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Section 47s and Initial Child Protection Conferences,1611,107.2,1433,95.3,569,37.9,563,37.5,268,220,11,66,10,11,14
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Section 47s and Initial Child Protection Conferences,791,186.4,722,170.2,273,64.3,273,64.3,78,120,23,52,10,14,18
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Section 47s and Initial Child Protection Conferences,632,231.3,550,201.3,235,86,233,85.3,33,161,15,26,12,14,15
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Section 47s and Initial Child Protection Conferences,879,176.7,794,159.6,481,96.7,478,96.1,83,337,21,40,11,13,14
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,Section 47s and Initial Child Protection Conferences,2472,204.3,2153,177.9,862,71.2,852,70.4,69,562,79,152,13,15,17
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Section 47s and Initial Child Protection Conferences,1334,128.6,1184,114.1,711,68.5,702,67.7,68,342,122,179,13,15,21
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Section 47s and Initial Child Protection Conferences,3844,137.3,3597,128.5,1784,63.7,1765,63,96,1279,239,170,13,14,15
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Section 47s and Initial Child Protection Conferences,557,225,511,206.4,271,109.5,256,103.4,7,223,18,23,13,14,15
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Section 47s and Initial Child Protection Conferences,6259,190.3,5510,167.5,1762,53.6,1747,53.1,332,988,219,223,11,14,16
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Section 47s and Initial Child Protection Conferences,1181,187.4,1049,166.5,403,64,394,62.5,61,292,17,33,12,13,14
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Section 47s and Initial Child Protection Conferences,558,82.1,497,73.1,175,25.7,175,25.7,54,112,c,c,9,13,14
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Section 47s and Initial Child Protection Conferences,1805,126.5,1682,117.9,878,61.5,871,61,219,562,33,64,11,12,14
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Section 47s and Initial Child Protection Conferences,1025,240.3,753,176.5,309,72.4,309,72.4,7,215,60,27,13,15,16
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Section 47s and Initial Child Protection Conferences,840,225.4,790,212,415,111.3,408,109.5,63,250,18,84,12,14,15
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Section 47s and Initial Child Protection Conferences,708,166.7,646,152.1,274,64.5,268,63.1,43,164,17,50,12,14,15
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Section 47s and Initial Child Protection Conferences,1692,344.3,1365,277.8,514,104.6,501,102,66,314,58,76,12,13,16
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Section 47s and Initial Child Protection Conferences,4165,162,3585,139.5,1485,57.8,1442,56.1,30,734,200,521,15,15,23
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Section 47s and Initial Child Protection Conferences,621,174.7,560,157.6,275,77.4,275,77.4,26,239,c,c,12,13,14
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Section 47s and Initial Child Protection Conferences,3003,174.5,2664,154.8,1079,62.7,1074,62.4,599,319,51,80,6,9,13
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Section 47s and Initial Child Protection Conferences,350,102.7,315,92.4,137,40.2,137,40.2,9,64,15,49,12,14,25
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Section 47s and Initial Child Protection Conferences,471,123.1,429,112.1,181,47.3,178,46.5,26,123,13,19,12,13,14
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Section 47s and Initial Child Protection Conferences,580,164.9,494,140.4,173,49.2,173,49.2,26,78,27,42,12,14,20
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Section 47s and Initial Child Protection Conferences,471,x,457,x,324,x,323,x,76,231,c,c,11,12,14
