time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,Referrals,Individual,Schools,Education_Services,Health_Services,Housing,LA_Services,Police,Other_legal_agency,Other,Anonymous,Unknown
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Source of referral,3640,325,679,16,518,58,502,1038,128,322,54,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Source of referral,2436,154,470,7,329,40,339,840,83,135,39,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Source of referral,1426,132,244,16,189,19,199,385,84,139,19,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Source of referral,3519,373,492,46,520,193,489,928,151,79,91,157
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Source of referral,4231,383,774,13,615,46,579,1320,141,240,120,0
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Source of referral,2663,324,598,27,369,27,327,589,169,141,92,0
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Source of referral,8734,386,1515,106,1306,31,1111,3310,355,483,131,0
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Source of referral,3117,272,604,57,322,54,382,1185,97,75,69,0
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Source of referral,4781,376,915,18,602,74,561,1478,234,214,173,136
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Source of referral,3029,464,c,684,310,c,468,689,63,187,151,0
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Source of referral,4423,425,502,259,499,36,576,1478,212,303,124,9
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Source of referral,4540,650,160,575,422,54,426,1361,333,343,92,124
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Source of referral,10917,828,2585,c,1316,154,1072,3494,488,652,279,c
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Source of referral,2197,269,277,38,229,16,381,619,145,114,93,16
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Source of referral,1684,206,166,155,153,8,250,484,109,121,32,0
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Source of referral,4191,341,701,40,687,60,791,1129,163,145,103,31
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Source of referral,4163,360,726,c,532,64,1010,1049,197,87,83,c
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Source of referral,10715,1012,355,1487,1904,204,1122,2679,364,792,762,34
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Source of referral,5977,524,881,7,989,49,850,2133,166,190,182,6
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Source of referral,1111,150,163,28,205,11,145,324,32,36,17,0
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Source of referral,4228,401,757,305,643,76,785,980,145,83,c,c
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Source of referral,10854,1287,1790,126,1806,90,2515,1832,404,455,211,338
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Source of referral,2096,153,266,54,346,c,399,599,117,97,39,c
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Source of referral,5283,595,598,c,752,73,814,1872,189,130,210,c
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Source of referral,7022,654,1234,c,810,67,994,2360,321,379,184,c
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Source of referral,11266,660,2432,0,1744,159,742,3546,480,453,416,634
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Source of referral,4602,335,674,270,810,c,976,1043,200,161,79,c
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Source of referral,12076,1858,2847,0,1661,197,1543,2931,374,393,0,272
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Source of referral,358,32,51,0,45,c,68,97,20,c,28,0
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Source of referral,14955,695,2479,429,2411,161,1044,4231,895,674,532,1404
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Source of referral,5660,427,1149,131,618,21,647,1534,128,709,296,0
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Source of referral,5190,280,1036,93,828,82,520,1460,253,448,190,0
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Source of referral,1182,159,228,19,229,6,115,319,29,6,10,62
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Source of referral,6364,364,1505,0,594,52,463,2313,147,926,0,0
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Source of referral,1996,282,517,23,208,c,250,473,61,137,24,c
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Source of referral,3339,414,646,32,693,103,249,528,150,64,61,399
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Source of referral,8806,857,836,685,1176,c,1400,2565,366,394,427,c
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Source of referral,7461,662,427,1246,815,78,552,2128,229,897,427,0
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Source of referral,2265,224,420,51,237,26,442,658,59,85,63,0
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Source of referral,5135,358,1126,c,728,72,603,1451,198,369,195,c
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Source of referral,5351,648,1325,110,776,81,525,1188,194,209,143,152
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Source of referral,4013,159,778,85,587,73,671,1079,199,182,200,0
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Source of referral,4929,380,761,74,709,80,537,1732,285,173,189,9
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Source of referral,1471,91,270,30,233,8,65,374,54,322,24,0
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Source of referral,5797,523,1052,159,909,74,662,1679,175,188,132,244
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Source of referral,1556,151,295,c,209,c,363,377,46,62,45,0
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Source of referral,8872,839,1103,413,1316,c,1214,2216,c,825,250,459
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Source of referral,5755,484,1028,31,1014,114,1218,1289,165,207,173,32
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Source of referral,2455,101,472,66,306,103,591,620,78,93,25,0
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Source of referral,7493,676,1256,65,997,176,1034,2481,440,179,148,41
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Source of referral,3908,229,729,110,578,55,673,1251,123,71,89,0
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Source of referral,2772,186,481,c,536,62,551,662,63,105,117,c
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Source of referral,5720,610,699,526,972,125,666,1382,247,385,92,16
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Source of referral,2824,201,605,48,339,c,290,958,198,90,59,c
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Source of referral,2240,215,592,c,254,30,466,443,53,95,65,c
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Source of referral,3239,105,508,101,305,41,419,780,80,156,44,700
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,Source of referral,7640,571,1537,19,1182,66,766,2712,244,345,186,12
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Source of referral,4315,458,669,189,408,98,706,1148,217,318,82,22
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Source of referral,18408,1906,4431,c,3063,c,1661,4559,593,1248,495,263
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Source of referral,2424,176,679,c,308,c,227,555,59,301,0,61
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Source of referral,18283,1561,3213,93,2326,363,2281,6290,884,698,375,199
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Source of referral,4025,415,819,52,359,67,506,1341,135,163,89,79
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Source of referral,2717,287,567,c,332,43,418,754,107,106,63,c
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Source of referral,6779,392,1387,32,623,53,331,2080,73,975,70,763
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Source of referral,2844,220,548,18,371,108,513,700,151,149,66,0
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Source of referral,2739,176,458,77,397,76,249,1062,71,138,35,0
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Source of referral,1985,138,459,c,209,0,331,624,69,124,21,c
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Source of referral,2598,92,561,c,363,c,433,813,65,179,56,24
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Source of referral,10635,565,1842,416,1437,145,1299,3862,340,587,142,0
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Source of referral,1686,194,219,104,150,32,300,545,47,38,37,20
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Source of referral,9490,820,2046,0,1139,143,1493,2556,292,609,0,392
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Source of referral,1135,89,172,12,130,10,77,401,27,148,19,50
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Source of referral,1705,142,334,11,253,9,151,617,41,87,28,32
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Source of referral,1006,132,219,0,149,7,228,193,18,33,27,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Source of referral,2046,131,568,109,294,68,241,435,20,103,37,40
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Source of referral,6425,669,1352,229,928,c,929,1427,163,356,305,c
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Source of referral,5152,506,1005,124,825,91,1002,1185,71,281,47,15
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Source of referral,5446,486,1381,58,1150,62,430,1187,141,345,165,41
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Source of referral,4686,463,947,87,803,c,729,1248,118,195,56,c
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Source of referral,7894,700,1478,134,947,114,1733,1966,178,238,406,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Source of referral,16,c,10,0,0,0,c,0,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Source of referral,1352,149,230,c,297,24,142,341,27,77,51,c
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Source of referral,4042,245,501,392,683,c,340,955,118,268,492,c
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Source of referral,1194,158,228,6,203,25,190,280,37,59,8,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Source of referral,3830,497,527,51,608,32,578,1008,136,234,152,7
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Source of referral,1979,283,10,492,227,0,462,340,58,82,25,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Source of referral,3242,179,632,21,414,38,271,1214,124,78,96,175
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Source of referral,1766,143,295,c,235,c,266,514,29,163,78,34
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Source of referral,4539,394,755,170,788,74,438,1326,152,253,77,112
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Source of referral,1394,80,225,6,269,11,173,485,43,102,0,0
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Source of referral,81,c,6,c,10,c,13,34,c,c,0,c
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Source of referral,4190,297,1074,24,966,28,475,1013,90,223,0,0
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Source of referral,1544,78,0,305,270,31,157,484,36,69,21,93
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Source of referral,3560,151,679,c,626,68,692,1033,52,221,23,c
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Source of referral,2460,153,570,10,297,40,394,821,57,84,34,0
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Source of referral,2283,114,185,26,422,46,190,1074,37,162,27,0
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Source of referral,3912,184,644,47,875,33,435,1358,136,183,c,c
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Source of referral,3012,121,517,51,486,39,785,703,47,255,8,0
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Source of referral,5551,214,1105,40,628,51,1221,1637,183,317,32,122
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Source of referral,3297,141,632,6,711,40,399,1052,109,171,28,8
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Source of referral,5342,127,1354,23,897,43,792,1670,130,140,15,151
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Source of referral,4481,235,858,36,742,43,735,1538,59,221,14,0
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Source of referral,2403,140,340,c,567,42,245,807,79,111,c,46
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Source of referral,3730,179,978,37,553,c,418,1219,170,120,35,c
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Source of referral,3436,147,858,25,516,56,511,1008,157,121,21,16
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Source of referral,2803,200,466,34,428,35,496,922,93,92,31,6
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Source of referral,3908,300,930,32,726,82,445,1102,111,171,c,c
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Source of referral,3422,223,737,26,662,18,376,1033,92,167,88,0
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Source of referral,6166,322,1254,0,901,18,1118,1832,253,395,54,19
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Source of referral,4230,357,920,c,764,77,444,1389,101,134,28,c
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Source of referral,7704,517,1654,11,1058,59,822,2257,749,444,133,0
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Source of referral,3343,176,753,c,860,48,353,825,100,149,39,c
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Source of referral,2518,137,617,14,469,12,300,744,62,85,22,56
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Source of referral,2759,160,660,6,358,77,377,832,95,129,65,0
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Source of referral,4968,242,1137,51,896,44,539,1644,192,161,62,0
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Source of referral,3243,207,705,29,456,24,534,1066,55,144,10,13
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Source of referral,1227,75,270,7,148,8,287,362,20,39,11,0
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Source of referral,2200,150,457,43,454,14,269,667,47,75,24,0
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Source of referral,4564,348,1264,c,571,c,468,1309,159,365,38,0
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Source of referral,1032,62,190,c,168,c,205,320,21,41,12,0
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Source of referral,2413,116,559,48,397,23,327,735,68,71,59,10
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Source of referral,3537,204,863,15,557,18,568,1050,70,142,50,0
2018,Reporting year,National,E92000001,England,,,,,,Source of referral,655630,52870,119030,13150,96780,9440,89360,186920,22890,38440,15890,10680
2018,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Source of referral,31740,2440,3300,1930,5490,350,4800,9150,1090,2010,790,400
2018,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Source of referral,92360,7100,16570,1640,13070,1490,13040,26510,3350,6850,2260,490
2018,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Source of referral,72010,6340,11570,2090,9940,870,9740,21520,2800,3890,2330,920
2018,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Source of referral,55770,5520,10190,970,8880,810,8840,13630,2210,1950,1540,1240
2018,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Source of referral,83290,6160,16050,2340,12030,1180,9380,22040,3350,5130,2890,2740
2018,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Source of referral,47940,4730,7930,1240,6980,990,6910,13040,2020,1760,1080,1270
2018,Reporting year,Regional,E92000001,England,E12000007,London,,,,Source of referral,109190,6460,22960,820,18180,1440,15310,32550,3650,6030,990,610
2018,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Source of referral,106590,9110,20220,670,13450,1480,13530,33590,3070,7470,1970,2040
2018,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Source of referral,56730,5020,10240,1450,8760,830,7820,14890,1350,3350,2050,970
2018,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Source of referral,44350,2430,8330,320,8000,490,6420,13710,1050,2690,270,460
2018,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Source of referral,64840,4040,14630,500,10180,950,8890,18840,2600,3340,720,150
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Source of referral,1107,65,146,0,117,16,308,349,29,61,16,0
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Source of referral,5588,295,255,632,928,37,963,1751,219,330,170,8
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Source of referral,1909,162,328,0,333,28,306,588,36,61,67,0
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Source of referral,1230,108,73,64,138,12,355,363,44,50,23,0
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Source of referral,2786,162,471,121,568,16,373,666,151,188,70,0
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Source of referral,3357,186,467,65,497,76,332,1041,72,148,83,390
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Source of referral,1460,205,c,195,263,8,267,382,55,56,25,c
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Source of referral,3584,374,542,c,741,28,588,965,55,205,82,c
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Source of referral,1350,85,197,c,229,c,331,376,71,44,10,0
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Source of referral,2161,207,305,46,388,14,378,674,39,89,21,0
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Source of referral,2538,250,476,c,351,33,447,618,88,191,79,c
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Source of referral,4665,338,c,796,935,73,152,1377,232,583,143,c
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Source of referral,2322,206,350,12,244,20,370,794,99,153,74,0
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Source of referral,2760,279,258,28,351,7,393,1178,83,137,46,0
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Source of referral,4060,393,922,8,511,56,209,936,321,585,119,0
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Source of referral,2356,190,405,22,363,52,347,691,65,69,91,61
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Source of referral,2957,266,513,44,468,56,484,751,93,207,75,0
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Source of referral,2887,214,672,18,463,40,296,778,96,264,46,0
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Source of referral,4633,329,701,127,720,34,434,1750,139,266,133,0
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Source of referral,1194,60,214,24,146,c,245,323,35,66,73,c
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Source of referral,1542,89,235,10,213,26,296,551,39,44,39,0
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Source of referral,11398,954,1262,452,1723,137,2001,3693,393,678,105,0
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Source of referral,6740,408,906,210,953,68,857,2306,418,345,223,46
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Source of referral,13228,823,3666,c,1382,266,1529,2829,416,1984,319,c
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Source of referral,5323,378,1270,44,846,79,772,1191,0,394,198,151
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Source of referral,2794,169,530,11,370,44,491,907,105,116,51,0
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Source of referral,4751,340,570,414,895,82,665,1416,167,129,67,6
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Source of referral,2589,215,391,18,368,c,379,815,119,161,120,c
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Source of referral,1855,212,304,c,221,52,431,429,39,116,47,c
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Source of referral,3457,308,646,42,648,74,524,878,149,113,8,67
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Source of referral,4484,353,950,12,544,70,547,1168,142,564,134,0
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Source of referral,2209,147,431,12,363,45,353,653,63,106,36,0
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Source of referral,1310,119,181,c,180,24,229,407,44,63,40,c
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Source of referral,4266,417,605,63,599,198,525,1235,212,120,153,139
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Source of referral,3248,230,588,42,500,51,658,826,116,172,65,0
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Source of referral,2466,204,508,20,397,21,345,573,159,147,92,0
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Source of referral,7599,332,1645,98,1097,36,849,2484,298,621,139,0
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Source of referral,2581,212,430,41,259,19,273,1132,94,52,63,6
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Source of referral,5681,417,1075,28,543,68,698,1662,176,188,256,570
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Source of referral,2739,421,0,703,310,8,571,452,61,110,103,0
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Source of referral,5201,593,479,457,750,50,457,1528,280,425,135,47
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Source of referral,4636,326,444,345,593,42,539,1691,142,276,75,163
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Source of referral,11679,850,2594,51,1365,188,1130,4153,467,623,231,27
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Source of referral,2080,204,329,66,236,14,332,532,122,153,85,7
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Source of referral,1563,153,209,69,158,9,322,432,82,96,33,0
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Source of referral,4504,311,654,55,622,70,859,1275,210,195,216,37
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Source of referral,4493,335,731,c,570,69,1243,1142,170,133,67,c
