time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,Assessments_completed,Assessments_completed_rate,Same_day,1-10_days,11-20_days,21-30_days,31-40_days,41-45_days,46-50_days,51-60_days,61+_days,25th_Percentile_days,Median_days,75th_Percentile_days
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,Duration of assessment,8366,691.3,220,1235,1090,1819,2082,608,374,442,496,16,30,39
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Duration of assessment,3580,345,63,242,512,555,513,286,311,498,600,22,39,54
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Duration of assessment,17660,630.7,373,4909,7382,1802,1169,471,278,391,885,9,14,23
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Duration of assessment,2679,1082.2,68,673,762,420,246,138,66,70,236,9,18,35
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Duration of assessment,18827,572.3,217,1225,2166,4455,5187,3103,1173,888,413,23,34,42
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Duration of assessment,2509,398.2,17,130,247,388,443,931,131,127,95,26,41,45
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Duration of assessment,2213,325.6,27,592,609,463,200,51,52,70,149,9,19,29
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Duration of assessment,5790,405.7,17,239,559,725,919,534,368,515,1914,30,44,71
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Duration of assessment,3190,747.8,117,853,818,599,291,307,77,66,62,10,18,31
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Duration of assessment,2791,748.9,200,309,353,437,783,324,144,120,121,16,32,41
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Duration of assessment,1541,362.8,c,c,113,309,197,222,201,181,263,28,43,52
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Duration of assessment,2318,471.7,19,201,361,311,493,537,136,112,148,20,37,44
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Duration of assessment,12579,489.4,35,710,2116,2219,2068,2394,1220,995,822,22,36,45
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Duration of assessment,1780,500.8,171,259,240,201,255,623,17,8,6,11,31,44
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Duration of assessment,10004,581.5,2711,5348,833,478,301,111,39,53,130,0,2,7
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Duration of assessment,927,271.9,c,c,95,86,147,177,44,85,250,31,44,63
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Duration of assessment,1096,286.4,13,116,162,214,203,93,70,91,134,20,33,48
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Duration of assessment,1443,410.2,16,116,294,275,214,119,54,110,245,19,31,50
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Duration of assessment,1673,x,10,192,250,217,270,442,116,122,54,19,37,44
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Duration of assessment,5823,625.4,1130,1172,860,786,573,521,180,246,355,2,18,38
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Duration of assessment,4924,471.4,17,421,509,546,1519,995,459,245,213,26,38,44
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Duration of assessment,4916,342.5,25,490,624,767,978,915,295,301,521,22,37,45
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Duration of assessment,4309,x,17,790,912,591,511,308,239,278,663,13,28,48
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Duration of assessment,8293,658.7,116,921,1357,1754,1358,785,562,632,808,18,30,45
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Duration of assessment,c,c,c,0,0,c,0,0,0,0,0,23,23,23
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Duration of assessment,1419,331.7,0,62,100,234,177,375,116,113,242,28,44,51
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Duration of assessment,4182,812.2,31,420,547,644,920,417,444,294,465,22,35,47
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Duration of assessment,1241,x,6,120,232,229,199,104,93,92,166,18,32,48
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Duration of assessment,5585,509.8,680,453,915,1023,918,516,273,371,436,13,28,43
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Duration of assessment,2416,420.2,32,267,474,438,441,184,160,197,223,17,30,45
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Duration of assessment,3151,624.8,31,265,646,602,474,241,153,244,495,18,31,49
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Duration of assessment,1885,736.8,18,213,406,267,289,165,69,134,324,16,32,49
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Duration of assessment,4200,405,78,726,911,882,710,371,143,189,190,13,24,39
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Duration of assessment,1777,448.9,12,43,142,501,886,87,50,33,23,27,33,35
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Duration of assessment,39,602.8,c,c,c,c,9,10,c,c,c,27,40,45
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Duration of assessment,4438,744.4,53,332,531,530,691,334,374,624,969,25,42,57
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Duration of assessment,1525,460.5,30,69,91,164,323,403,111,131,203,32,42,48
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Duration of assessment,3370,576.6,244,405,330,477,500,1065,283,60,6,17,36,44
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Duration of assessment,3137,835.4,40,225,341,599,852,694,154,101,131,25,35,43
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Duration of assessment,1374,549.2,c,386,220,137,191,179,96,c,84,10,26,44
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Duration of assessment,1591,267.5,386,586,149,162,101,52,23,32,100,1,1,24
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Duration of assessment,3794,565.1,32,288,551,681,885,356,253,264,484,22,34,46
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Duration of assessment,4337,515.7,292,990,345,321,443,841,369,286,450,7,36,46
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Duration of assessment,2696,445.6,10,96,219,302,779,1133,32,27,98,32,40,43
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Duration of assessment,4680,750.2,43,149,491,759,1616,409,226,385,602,27,35,46
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Duration of assessment,2896,478.9,c,c,414,451,646,348,266,290,333,24,38,49
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Duration of assessment,1142,338,286,361,168,93,82,41,25,31,55,0,7,25
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Duration of assessment,2548,403.2,70,182,250,295,529,840,174,111,97,26,40,45
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Duration of assessment,4312,487.3,56,494,474,470,750,610,339,383,736,22,39,51
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Duration of assessment,3619,642.7,23,303,500,999,1019,483,184,92,16,22,30,39
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Duration of assessment,5125,669.3,c,113,638,1709,1588,846,100,c,87,25,31,39
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Duration of assessment,2476,339.8,c,156,367,619,516,523,91,c,114,22,32,42
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Duration of assessment,4724,512.9,166,166,531,680,1372,545,270,435,559,24,35,47
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Duration of assessment,3436,418,23,259,334,387,942,1177,214,61,39,27,39,44
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Duration of assessment,4145,492.4,71,291,430,794,829,384,253,467,626,25,36,52
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Duration of assessment,3182,477.3,27,107,112,189,727,1646,132,83,159,37,43,45
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Duration of assessment,2563,440.9,103,244,399,600,1070,105,16,15,11,19,30,35
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Duration of assessment,2706,480.4,51,280,386,612,649,224,183,190,131,19,31,42
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Duration of assessment,5751,808.3,72,1407,2954,728,327,126,34,29,74,10,14,20
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Duration of assessment,3100,478,234,659,565,326,381,289,114,154,378,9,23,44
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Duration of assessment,1825,500.2,37,476,217,205,329,424,74,31,32,8,30,42
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Duration of assessment,2184,462.5,48,82,254,511,856,198,98,77,58,24,33,39
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Duration of assessment,4300,562.6,29,266,645,1421,1416,140,78,81,224,22,27,35
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Duration of assessment,1891,424.5,45,412,209,191,231,715,34,30,24,11,35,44
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Duration of assessment,1961,414.5,c,99,477,418,404,347,128,44,c,19,30,42
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Duration of assessment,2955,456.4,72,320,393,698,952,391,46,44,39,19,30,38
2017,Reporting year,National,E92000001,England,,,,,,Duration of assessment,606910,520,17120,82910,113730,102200,109000,78350,28790,28280,46500,15,29,43
2017,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Duration of assessment,31680,607.1,310,2940,3600,5350,4940,9190,1760,1420,2170,23,39,45
2017,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Duration of assessment,95990,626.6,2370,9780,18860,16700,16510,13400,5260,5030,8080,17,31,44
2017,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Duration of assessment,65910,576.3,1670,10050,10700,9850,10980,9570,2900,3290,6900,15,31,44
2017,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Duration of assessment,48110,493.3,890,9010,11950,7280,7710,4350,1790,1750,3370,12,23,40
2017,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Duration of assessment,73030,574.3,4010,10740,16810,11190,11260,7560,3170,3510,4780,13,24,41
2017,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Duration of assessment,50590,387.6,990,6360,9440,9230,12200,4590,2330,2280,3160,16,30,40
2017,Reporting year,Regional,E92000001,England,E12000007,London,,,,Duration of assessment,92550,480.1,1980,10090,13420,15380,20110,15230,5240,4690,6410,19,33,44
2017,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Duration of assessment,98780,516.1,2150,17090,19830,18050,15850,9860,4380,4180,7410,13,26,41
2017,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Duration of assessment,50280,465.4,2750,6850,9130,9180,9450,4600,1960,2140,4240,14,27,41
2017,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Duration of assessment,32730,479.2,780,3210,3400,4470,6810,5800,2880,2400,3000,23,37,46
2017,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Duration of assessment,59820,480.6,1210,6880,10030,10900,13300,9440,2370,2280,3410,17,31,43
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Duration of assessment,1289,574.8,29,382,157,234,146,249,38,21,33,10,23,41
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Duration of assessment,4237,428.9,13,319,528,614,1105,951,199,182,326,24,39,44
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Duration of assessment,2160,545.2,14,95,254,205,301,872,103,123,193,29,43,45
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Duration of assessment,1275,638.5,c,117,137,213,313,151,c,92,168,22,38,47
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Duration of assessment,2750,853.9,67,267,218,290,471,968,105,73,291,25,41,45
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Duration of assessment,3162,564.2,44,332,376,365,464,1065,269,117,130,21,41,45
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Duration of assessment,1674,412.4,24,347,283,378,170,170,94,96,112,12,25,43
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Duration of assessment,4330,737.1,37,426,331,1353,350,1509,181,103,40,23,31,44
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Duration of assessment,1568,574.2,64,185,183,318,128,323,117,100,150,17,33,45
